version,payload,msgs,value,unit
zf-python-new,8000000,60,7785231,ns
zf-python-new,8000000,60,40712741,ns
zf-python-new,8000000,60,26983407,ns
zf-python-new,8000000,60,34266610,ns
zf-python-new,8000000,60,23620240,ns
zf-python-new,8000000,60,28190131,ns
zf-python-new,8000000,60,8981611,ns
zf-python-new,8000000,60,40347184,ns
zf-python-new,8000000,60,22325430,ns
zf-python-new,8000000,60,18761361,ns
zf-python-new,8000000,60,6858814,ns
zf-python-new,8000000,60,24005662,ns
zf-python-new,8000000,60,27206685,ns
zf-python-new,8000000,60,33588588,ns
zf-python-new,8000000,60,8550652,ns
zf-python-new,8000000,60,34543280,ns
zf-python-new,8000000,60,28658912,ns
zf-python-new,8000000,60,35749695,ns
zf-python-new,8000000,60,7940523,ns
zf-python-new,8000000,60,18102579,ns
zf-python-new,8000000,60,18583854,ns
zf-python-new,8000000,60,26187949,ns
zf-python-new,8000000,60,8894214,ns
zf-python-new,8000000,60,40228626,ns
zf-python-new,8000000,60,22442555,ns
zf-python-new,8000000,60,28048442,ns
zf-python-new,8000000,60,8911547,ns
zf-python-new,8000000,60,40580516,ns
zf-python-new,8000000,60,27071414,ns
zf-python-new,8000000,60,34017546,ns
zf-python-new,8000000,60,10605130,ns
zf-python-new,8000000,60,42546425,ns
zf-python-new,8000000,60,20958872,ns
zf-python-new,8000000,60,27395027,ns
zf-python-new,8000000,60,9237596,ns
zf-python-new,8000000,60,18514767,ns
zf-python-new,8000000,60,16847344,ns
zf-python-new,8000000,60,22509213,ns
zf-python-new,8000000,60,7939509,ns
zf-python-new,8000000,60,38266540,ns
zf-python-new,8000000,60,23702064,ns
zf-python-new,8000000,60,28193598,ns
zf-python-new,8000000,60,8913427,ns
zf-python-new,8000000,60,34945995,ns
zf-python-new,8000000,60,21862794,ns
zf-python-new,8000000,60,27782879,ns
zf-python-new,8000000,60,9335931,ns
zf-python-new,8000000,60,36623475,ns
zf-python-new,8000000,60,22570781,ns
zf-python-new,8000000,60,26905643,ns
zf-python-new,8000000,60,8632540,ns
zf-python-new,8000000,60,18958556,ns
zf-python-new,8000000,60,16474572,ns
zf-python-new,8000000,60,20769114,ns
zf-python-new,8000000,60,7397304,ns
zf-python-new,8000000,60,30328972,ns
zf-python-new,8000000,60,35332361,ns
zf-python-new,8000000,60,28769303,ns
zf-python-new,8000000,60,9234651,ns
zf-python-new,8000000,60,17919407,ns
zf-python-new,8000000,60,16455365,ns
zf-python-new,8000000,60,21639072,ns
zf-python-new,8000000,60,7830129,ns
zf-python-new,8000000,60,40990156,ns
zf-python-new,8000000,60,26954156,ns
zf-python-new,8000000,60,34172559,ns
zf-python-new,8000000,60,8968759,ns
zf-python-new,8000000,60,34572827,ns
zf-python-new,8000000,60,25924807,ns
zf-python-new,8000000,60,30741829,ns
zf-python-new,8000000,60,9707835,ns
zf-python-new,8000000,60,41438626,ns
zf-python-new,8000000,60,22423123,ns
zf-python-new,8000000,60,30896028,ns
zf-python-new,8000000,60,9977490,ns
zf-python-new,8000000,60,41862825,ns
zf-python-new,8000000,60,24758022,ns
zf-python-new,8000000,60,29426007,ns
zf-python-new,8000000,60,9223955,ns
zf-python-new,8000000,60,40841276,ns
zf-python-new,8000000,60,24799869,ns
zf-python-new,8000000,60,29351802,ns
zf-python-new,8000000,60,9248943,ns
zf-python-new,8000000,60,40784567,ns
zf-python-new,8000000,60,26967320,ns
zf-python-new,8000000,60,33353350,ns
zf-python-new,8000000,60,9035299,ns
zf-python-new,8000000,60,18742046,ns
zf-python-new,8000000,60,16479618,ns
zf-python-new,8000000,60,21750817,ns
zf-python-new,8000000,60,7825892,ns
zf-python-new,8000000,60,36278079,ns
zf-python-new,8000000,60,27103934,ns
zf-python-new,8000000,60,32379355,ns
zf-python-new,8000000,60,26699144,ns
zf-python-new,8000000,60,7874198,ns
zf-python-new,8000000,60,22341670,ns
zf-python-new,8000000,60,27871832,ns
zf-python-new,8000000,60,24628698,ns
zf-python-new,8000000,60,8876116,ns
zf-python-new,8000000,60,36535283,ns
zf-python-new,8000000,60,18632137,ns
zf-python-new,8000000,60,15812876,ns
zf-python-new,8000000,60,7075133,ns
zf-python-new,8000000,60,36372084,ns
zf-python-new,8000000,60,36762112,ns
zf-python-new,8000000,60,21795643,ns
zf-python-new,8000000,60,7894943,ns
zf-python-new,8000000,60,19333709,ns
zf-python-new,8000000,60,20668769,ns
zf-python-new,8000000,60,18762426,ns
zf-python-new,8000000,60,7349262,ns
zf-python-new,8000000,60,31325774,ns
zf-python-new,8000000,60,26205029,ns
zf-python-new,8000000,60,22554762,ns
zf-python-new,8000000,60,8210057,ns
zf-python-new,8000000,60,38297397,ns
zf-python-new,8000000,60,19307831,ns
zf-python-new,8000000,60,15375903,ns
zf-python-new,8000000,60,6964719,ns
zf-python-new,8000000,60,31848383,ns
zf-python-new,8000000,60,31247253,ns
zf-python-new,8000000,60,27211720,ns
zf-python-new,8000000,60,9574605,ns
zf-python-new,8000000,60,43313806,ns
zf-python-new,8000000,60,25382522,ns
zf-python-new,8000000,60,20955184,ns
zf-python-new,8000000,60,7784644,ns
zf-python-new,8000000,60,40447366,ns
zf-python-new,8000000,60,29960885,ns
zf-python-new,8000000,60,24749028,ns
zf-python-new,8000000,60,8726828,ns
zf-python-new,8000000,60,41620031,ns
zf-python-new,8000000,60,27373980,ns
zf-python-new,8000000,60,23714844,ns
zf-python-new,8000000,60,8445974,ns
zf-python-new,8000000,60,40275495,ns
zf-python-new,8000000,60,27324719,ns
zf-python-new,8000000,60,23705246,ns
zf-python-new,8000000,60,7744827,ns
zf-python-new,8000000,60,19608150,ns
zf-python-new,8000000,60,29221525,ns
zf-python-new,8000000,60,25777169,ns
zf-python-new,8000000,60,9084216,ns
zf-python-new,8000000,60,41558470,ns
zf-python-new,8000000,60,32492219,ns
zf-python-new,8000000,60,23609865,ns
zf-python-new,8000000,60,13379928,ns
zf-python-new,8000000,60,43182304,ns
zf-python-new,8000000,60,27156658,ns
zf-python-new,8000000,60,23677169,ns
zf-python-new,8000000,60,8541150,ns
zf-python-new,8000000,60,41954075,ns
zf-python-new,8000000,60,33115917,ns
zf-python-new,8000000,60,30009278,ns
zf-python-new,8000000,60,9695184,ns
zf-python-new,8000000,60,36065224,ns
zf-python-new,8000000,60,23622332,ns
zf-python-new,8000000,60,15706753,ns
zf-python-new,8000000,60,6689256,ns
zf-python-new,8000000,60,24298164,ns
zf-python-new,8000000,60,33059178,ns
zf-python-new,8000000,60,22994932,ns
zf-python-new,8000000,60,8418585,ns
zf-python-new,8000000,60,40452206,ns
zf-python-new,8000000,60,19858234,ns
zf-python-new,8000000,60,15357504,ns
zf-python-new,8000000,60,6797469,ns
zf-python-new,8000000,60,27683591,ns
zf-python-new,8000000,60,9358476,ns
zf-python-new,8000000,60,36158288,ns
zf-python-new,8000000,60,39686016,ns
zf-python-new,8000000,60,24673010,ns
zf-python-new,8000000,60,7955689,ns
zf-python-new,8000000,60,30976301,ns
zf-python-new,8000000,60,43196942,ns
zf-python-new,8000000,60,25550568,ns
zf-python-new,8000000,60,7798963,ns
zf-python-new,8000000,60,16397006,ns
zf-python-new,8000000,60,26358275,ns
zf-python-new,8000000,60,27405275,ns
zf-python-new,8000000,60,8642353,ns
zf-python-new,8000000,60,30960781,ns
zf-python-new,8000000,60,42009497,ns
zf-python-new,8000000,60,22351600,ns
zf-python-new,8000000,60,7514203,ns
zf-python-new,8000000,60,23558501,ns
zf-python-new,8000000,60,39538824,ns
zf-python-new,8000000,60,19264288,ns
zf-python-new,8000000,60,6951663,ns
zf-python-new,8000000,60,19246043,ns
zf-python-new,8000000,60,39359219,ns
zf-python-new,8000000,60,28799416,ns
zf-python-new,8000000,60,8921964,ns
zf-python-new,8000000,60,36370292,ns
zf-python-new,8000000,60,35017027,ns
zf-python-new,8000000,60,25444519,ns
zf-python-new,8000000,60,8124897,ns
zf-python-new,8000000,60,29191701,ns
zf-python-new,8000000,60,34301238,ns
zf-python-new,8000000,60,29977513,ns
zf-python-new,8000000,60,9338989,ns
zf-python-new,8000000,60,16552186,ns
zf-python-new,8000000,60,19932360,ns
zf-python-new,8000000,60,23041907,ns
zf-python-new,8000000,60,7832578,ns
zf-python-new,8000000,60,30253742,ns
zf-python-new,8000000,60,41623462,ns
zf-python-new,8000000,60,22549073,ns
